id,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,team,year,name,position,HT,WT,Bats,Throws,DOB,Birth_location
153,15,11,272,35,35,0,2450,225,28,172,braves,96,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,19,4,220,33,33,0,2322,200,20,17,braves,97,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
153,18,9,2.22,34,340,251.0,201,45,204,NA,braves,98,IEEE EEE,"c(""ss"", ""pitcher"")","Ht: 6'0""", 185Ibs , R, A,4/14/66,"San Angelo, TX "
154,.245,78,269,27,666,12,2,1,2,8,expos,95,mark grudzielanek,shortstop,Ht: 61°, 185 Ibs , R, R,6/30/70,"Milwaukee, WI "
154,306,153,657,99,201,34,4,6,49,33,expos,96,mark grudzielanek,shortstop,Ht: 61°, 185 Ibs , R, R,6/30/70,"Milwaukee, WI "
154,.273,156,649,76,177,54,3,4,551,25,expos,97,mark grudzielanek,shortstop,Ht: 61°, 185 Ibs , R, R,6/30/70,"Milwaukee, WI "
155,5,4,7.09,13,9,0,531,69,20,56,yankees,97,hideki irabu,character(0),"Ht: 6'4""", 240 Ibs , R, R,5/5/69,"Hyogo, Japan"
155,13,9,4068,29,28,0,1730,146,76,126,yankees,98,hideki irabu,character(0),"Ht: 6'4""", 240 Ibs , R, R,5/5/69,"Hyogo, Japan"
157,233,57,73,15,7,1,1,0,3,7,dodgers,82,9,outfield,"Ht: 61""", 175 Ibs , L, R,7/27/68,"Fresno, CA "
157,294,30,17,6,6,1,0,0,1,1,dodgers,93,9,outfield,"Ht: 61""", 175 Ibs , L, R,7/27/68,"Fresno, CA "
157,.288,133,480,72,138,16,3,4,28,50,royals,95,9,outfield,"Ht: 61""", 175 Ibs , L, R,7/27/68,"Fresno, CA "
157,.282,143,524,80,148,14,4,1,35,65,royals,96,9,outfield,"Ht: 61""", 175 Ibs , L, R,7/27/68,"Fresno, CA "
157,200,154,520,102,151,13,3,2,33,38,angels,8,9,outfield,"Ht: 61""", 175 Ibs , L, R,7/27/68,"Fresno, CA "
157,200,154,520,102,151,13,3,2,33,38,rangers,8,9,outfield,"Ht: 61""", 175 Ibs , L, R,7/27/68,"Fresno, CA "
160,.225,19,40,3,9,2,2,0,66,1,pirates,96,abraham nunez,shortstop,"Ht: 5111""", 175ibs , B, R,3/16/76,"Santo Domingo, DA "
160,19224,52,68,10,2,0,1,2,4,5,pirates,98,abraham nunez,shortstop,"Ht: 5111""", 175ibs , B, R,3/16/76,"Santo Domingo, DA "
161,.256,60,223,29,57,9,0,8,2,3,angels,97,fernando tatis,third base,"Ht: 5°10"""," 170 Ibs,", R, R,1/1/75,San Pedro de Macors  OF 
161,.256,60,223,29,57,9,0,8,2,3,rangers,97,fernando tatis,third base,"Ht: 5°10"""," 170 Ibs,", R, R,1/1/75,San Pedro de Macors  OF 
164,.143,21,7,7,1,0,0,0,0,3,angels,85,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,235,29,51,8,12,1,1,1,3,6,angels,86,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,235,29,51,8,12,1,1,1,3,6,rangers,86,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,263,159,639,109,168,3,5,432,NA,NA,angels,87,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,263,159,639,109,168,3,5,432,NA,NA,rangers,87,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,.259,122,455,76,118,22,2,51,17,NA,angels,88,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,.259,122,455,76,118,22,2,51,17,NA,rangers,88,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,.245,156,636,86,156,18,13,12,56,44,angels,89,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,.245,156,636,86,156,18,13,12,56,44,rangers,89,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,.217,125,443,57,96,17,3,11,44,21,angels,90,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,.217,125,443,57,96,17,3,11,44,21,rangers,90,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,.273,146,598,116,163,42,66,16,42,34,blue jays,93,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,.270,100,403,67,109,24,6,13,49,11,blue jays,94,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,.283,101,427,61,121,23,5,10,53,11,blue jays,95,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,274,146,552,77,151,37,6,17,84,22,marlins,96,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
164,.245,74,26,37,65,13,1,6,34,12,marlins,97,devon white,outfield,"Ht: 6'2""", 190lbs , S, R,12/29/62,"Kingston, Jamaica"
167,.277,137,512,81,142,27,4,24,84,2,twins,95,marty cordova,outfield,NA,NA,NA,NA,NA,NA
167,309,145,569,97,175,46,1,16,11,11,twins,96,marty cordova,outfield,NA,NA,NA,NA,NA,NA
167,.246,103,378,44,93,18,4,15,51,5,twins,97,marty cordova,outfield,NA,NA,NA,NA,NA,NA
167,.253,119,438,52,111,20,2,10,69,3,twins,98,marty cordova,outfield,NA,NA,NA,NA,NA,NA
169,287,111,408,86,117,27,2,11,41,4,giants,86,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.308,150,529,89,163,29,5,35,91,5,giants,87,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.282,162,575,102,162,31,6,29,109,9,giants,88,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.333,159,688,104,196,38,9,23,111,8,giants,89,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.295,154,600,91,177,25,5,19,95,8,giants,90,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,300,144,513,69,154,40,1,16,73,12,giants,92,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,283,132,491,82139,27,2,4,738,2,NA,giants,93,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.329,110,389,73,128,24,2,13,80,5,angels,94,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.329,110,389,73,128,24,2,13,80,5,rangers,94,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.302,123,454,8,137,27,3,16,92,90,angels,95,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.302,123,454,8,137,27,3,16,92,90,rangers,95,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.284,117,436,69,124,25,1,13,72,2,angels,96,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.284,117,436,69,124,25,1,13,72,2,rangers,96,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.326,110,393,56,128,29,1,12,51,0,angels,97,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,.326,110,393,56,128,29,1,12,51,0,rangers,97,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,305,149,55498169,41123102,1,55,NA,NA,NA,NA,angels,98,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
169,305,149,55498169,41123102,1,55,NA,NA,NA,NA,rangers,98,will clark,first base,"Ht: 81""", 200, L, L,3/19/64,"New Orleans, La  _ First bere"
170,.315,152,530,78,167,37,1,2,97,3,rockies,98,todd helton,character(0),"Ht: 6'2""", 202, L, L,8/20/73,"Knoxville, Tenn"
172,273,27,66,9,18,1,1,2,7,1,brewers,90,troy o'leary,outfield,"Ht: 6'0""", 198, L, L,8/4/69,"Compton, Calif"
172,.308,112,399,60,123,31,6,0,49,5,red sox,95,troy o'leary,outfield,"Ht: 6'0""", 198, L, L,8/4/69,"Compton, Calif"
172,.308,112,399,60,123,31,6,0,49,5,reds,95,troy o'leary,outfield,"Ht: 6'0""", 198, L, L,8/4/69,"Compton, Calif"
172,.309,146,499,65,154,32,4,15,80,0,red sox,97,troy o'leary,outfield,"Ht: 6'0""", 198, L, L,8/4/69,"Compton, Calif"
172,.309,146,499,65,154,32,4,15,80,0,reds,97,troy o'leary,outfield,"Ht: 6'0""", 198, L, L,8/4/69,"Compton, Calif"
172,270,156,611,95,165,36,8,29,83,2,red sox,98,troy o'leary,outfield,"Ht: 6'0""", 198, L, L,8/4/69,"Compton, Calif"
172,270,156,611,95,165,36,8,29,83,2,reds,98,troy o'leary,outfield,"Ht: 6'0""", 198, L, L,8/4/69,"Compton, Calif"
173,304,29.,69,1,21,0,5,9,3,NA,cubs,96,brant brown,character(0),NA,NA,NA,NA,NA,NA
173,234,46,137,16,32,7,1,6,16,2,cubs,97,brant brown,character(0),NA,NA,NA,NA,NA,NA
173,.291,124,347,56,101,17,7,14,48,4,cubs,98,brant brown,character(0),NA,NA,NA,NA,NA,NA
174,282,115,341,53,56,28,2,9,56,16,expos,92,moises alou,outfield,"Ht: 63""", 195, R, R,7/3/66,"Atlanta, Ga   |"
174,286,196,482,70,138,29,6,18,8,80,expos,93,moises alou,outfield,"Ht: 63""", 195, R, R,7/3/66,"Atlanta, Ga   |"
174,339,107,422,81,143,31,5,22,78,7,expos,94,moises alou,outfield,"Ht: 63""", 195, R, R,7/3/66,"Atlanta, Ga   |"
174,.273,93,344,48,94,22,0,14,58,4,expos,95,moises alou,outfield,"Ht: 63""", 195, R, R,7/3/66,"Atlanta, Ga   |"
174,281,143,540,87,152,28,2,2,96,9,expos,96,moises alou,outfield,"Ht: 63""", 195, R, R,7/3/66,"Atlanta, Ga   |"
174,.292,150,538,88,157,29,5,23,115,9,marlins,97,moises alou,outfield,"Ht: 63""", 195, R, R,7/3/66,"Atlanta, Ga   |"
174,.312,159,584,104,182,34,4,38,124,11,astros,98,moises alou,outfield,"Ht: 63""", 195, R, R,7/3/66,"Atlanta, Ga   |"
175,.260,19,50,13,13,3,0,1,3,1,brewers,95,mark loretta,infield,"Ht: 60""", 180, R, R,8/14/71,"Santa Manica, Calif"
175,.279,73,154,20,43,3,0,1,13,2,brewers,96,mark loretta,infield,"Ht: 60""", 180, R, R,8/14/71,"Santa Manica, Calif"
175,.287,132,418,56,120,17,5,5,47,5,brewers,97,mark loretta,infield,"Ht: 60""", 180, R, R,8/14/71,"Santa Manica, Calif"
175,.316,140,434,55,137,29,00,6,54,9,brewers,98,mark loretta,infield,"Ht: 60""", 180, R, R,8/14/71,"Santa Manica, Calif"
176,.276,58,18,21,51,13,0,5,2,1,red sox,92,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.276,58,18,21,51,13,0,5,2,1,reds,92,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.278,144,468,50,130,40,3,11,66,3,red sox,93,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.278,144,468,50,130,40,3,11,66,3,reds,93,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,316,84,301,53,95,26,2,9,49,3,red sox,94,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,316,84,301,53,95,26,2,9,49,3,reds,94,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.298,135,520,108,155,37,2,27,102,20,red sox,95,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.298,135,520,108,155,37,2,27,102,20,reds,95,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.296,131,527,84,156,29,3,13,59,9,red sox,96,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.296,131,527,84,156,29,3,13,59,9,reds,96,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.306,143,575,95,178,47,5,18,7,7,red sox,97,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.306,143,575,95,178,47,5,18,7,7,reds,97,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.247,153,588,113,145,44,11,23,73,4,red sox,98,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
176,.247,153,588,113,145,44,11,23,73,4,reds,98,john valentin,third base,"Ht: 6'0""", 180, R, R,2/18/67,"Mineola, N "
177,280,62,17,23,46,10,0,4,17,2,royals,95,michael tucker,outfield,"Ht: 62""", 185, L, A,6/25/71,"South Boston, Va"
177,.260,108,339,65,88,18,4,12,53,10,royals,96,michael tucker,outfield,"Ht: 62""", 185, L, A,6/25/71,"South Boston, Va"
177,.283,138,499,80,141,25,7,14,56,12,braves,97,michael tucker,outfield,"Ht: 62""", 185, L, A,6/25/71,"South Boston, Va"
177,244,130,414,54,101,27,3,13,46,4,braves,98,michael tucker,outfield,"Ht: 62""", 185, L, A,6/25/71,"South Boston, Va"
179,222,24,45,5,10,2,0,0,2,6,mariners,93,fernando vina,second base,"Ht: 5'9""", 170, L, R,4/16/69,"Sacramento, Calif  eee"
179,.250,79,124,20,31,6,0,0,66,3,reds,94,fernando vina,second base,"Ht: 5'9""", 170, L, R,4/16/69,"Sacramento, Calif  eee"
179,.250,79,124,20,31,6,0,0,66,3,mets,94,fernando vina,second base,"Ht: 5'9""", 170, L, R,4/16/69,"Sacramento, Calif  eee"
179,.257,113,288,46,74,7,7,29,2,6,brewers,95,fernando vina,second base,"Ht: 5'9""", 170, L, R,4/16/69,"Sacramento, Calif  eee"
179,.283,140,554,94,157,19,10,7,46,16,brewers,96,fernando vina,second base,"Ht: 5'9""", 170, L, R,4/16/69,"Sacramento, Calif  eee"
179,.275,79,324,37,89,12,2,4,2,8,brewers,97,fernando vina,second base,"Ht: 5'9""", 170, L, R,4/16/69,"Sacramento, Calif  eee"
179,311,159,637,101,198,39,7,7,45,22,brewers,98,fernando vina,second base,"Ht: 5'9""", 170, L, R,4/16/69,"Sacramento, Calif  eee"
180,.273,150,491,71,134,21,9,1,383,NA,white sox,80,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,.250,159,547,58,137,19,4,2,47,8,white sox,86,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,7,.279,149,560,64,156,22,7,2,5,white sox,88,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,.261,156,566,58,148,16,7,0,39,2,white sox,88,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,.263,155,597,63,151,20,8,1,54,36,white sox,80,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,.279,160,516,61,144,21,4,1,58,12,white sox,90,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,.273,154,524,62,143,20,3,3,49,21,white sox,91,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,200,12,40,5,8,4,0,0,7,1,white sox,92,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,.280,134,457,44,128,23,4,4,50,5,white sox,93,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,.288,100,365,46,10,9,5,1,39,5,white sox,94,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,.248,122,415,50,103,20,3,1,41,6,white sox,95,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,.263,150,499,62,131,24,8,4,4,6,white sox,96,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
180,.245,142,490,59,120,21,6,4,52,5,white sox,97,ozzie guillen,character(0),NA,NA,NA,NA,NA,NA
181,.291,42,86,13,2,3,1,4,10,4,dodgers,93,raul mondesi,outfield,"Ht: 5°11""", 215ibs , R, R,3/12/71,"San Cristobal, D "
181,.306,112,434,63,133,27,8,16,58,11,dodgers,94,raul mondesi,outfield,"Ht: 5°11""", 215ibs , R, R,3/12/71,"San Cristobal, D "
181,.285,139,536,91,153,23,6,26,88,2,dodgers,95,raul mondesi,outfield,"Ht: 5°11""", 215ibs , R, R,3/12/71,"San Cristobal, D "
181,.297,157,634,98,188,40,7,24,88,14,dodgers,96,raul mondesi,outfield,"Ht: 5°11""", 215ibs , R, R,3/12/71,"San Cristobal, D "
181,310,159,616,95,191,42,5,30,8,2,dodgers,97,raul mondesi,outfield,"Ht: 5°11""", 215ibs , R, R,3/12/71,"San Cristobal, D "
182,256,84,199,22,51,15,2,3,17,1,expos,97,ryan mcguire,character(0),"Ht: 6'2""", 200, L, L,11/23/71,Bellflower  Calif ee
182,186,130,210,17,39,9,0,1,10,0,expos,98,ryan mcguire,character(0),"Ht: 6'2""", 200, L, L,11/23/71,Bellflower  Calif ee
183,000,3,2,0,0,0,0,0,00,0,reds,86,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,000,3,2,0,0,0,0,0,00,0,mets,86,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,66,256,84,180,24,14,1,8,NA,NA,reds,87,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,66,256,84,180,24,14,1,8,NA,NA,mets,87,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,252,145,485,58,122,2,3,16,73,8,reds,88,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,252,145,485,58,122,2,3,16,73,8,mets,88,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,276,117,428,49,118,24,42,15,74,20,reds,89,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,276,117,428,49,118,24,42,15,74,20,mets,89,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,270,145,503,59,136,28,0,16,78,13,reds,90,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,270,145,503,59,136,28,0,16,78,13,mets,90,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,256,152,532,71,136,36,0,28,5,12,reds,91,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,256,152,532,71,136,36,0,28,5,12,mets,91,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,246,148,496,59,122,19,1,14,66,6,reds,92,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,246,148,496,59,122,19,1,14,66,6,mets,92,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,.311,141,498,71,155,34,1,2,7,2,yankees,93,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,.359,103,368,68,132,2,1,21,83,5,yankees,94,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,.300,127,460,82,138,30,4,22,96,1,yankees,95,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,.,.302,150,546,89,165,35,1,19,95,yankees,96,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,.324,149,563,89,179,42,0,21,117,10,yankees,97,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
183,.317,152,602,95,191,40,2,24,116,15,yankees,98,paul o'neill,outfield,"Ht: 6'4""", 215, L, L,2/25/63,"Columbus, Ohio ean"
184,.290,124,283,50,82,13,66,3,40,17,rockies,96,GUINTON NCRRCKEN,outfield,NA,NA,NA,NA,NA,NA
184,.292,147,325,69,95,11,1,33,36,2,rockies,97,GUINTON NCRRCKEN,outfield,NA,NA,NA,NA,NA,NA
184,.292,155,614,77,179,38,7,7,59,19,devil rays,95,GUINTON NCRRCKEN,outfield,NA,NA,NA,NA,NA,NA
185,.250,15,48,45,12,4,1,0,7,0,yankees,95,derek jeter,shortstop,"Ht: 6'3"""," 195,", R, R,6/26/74,"Pequannock, N "
185,.314,157,582,104,183,25,6,10,78,14,yankees,96,derek jeter,shortstop,"Ht: 6'3"""," 195,", R, R,6/26/74,"Pequannock, N "
185,.291,159,654,116,1909,31,7,10,70,23,yankees,97,derek jeter,shortstop,"Ht: 6'3"""," 195,", R, R,6/26/74,"Pequannock, N "
185,.324,149,626,127,203,25,8,19,84,30,yankees,98,derek jeter,shortstop,"Ht: 6'3"""," 195,", R, R,6/26/74,"Pequannock, N "
186,.246,63,203,10,50,7,1,3,2,09,astros,87,ken caminiti,third base,NA,NA,NA,NA,NA,NA
186,.181,30,83,5,15,2,0,1,7,09,astros,88,ken caminiti,third base,NA,NA,NA,NA,NA,NA
186,.242,153,541,62,131,20,2,4,1,5,astros,90,ken caminiti,third base,NA,NA,NA,NA,NA,NA
186,.253,152,574,65,145,30,3,13,80,4,astros,91,ken caminiti,third base,NA,NA,NA,NA,NA,NA
186,.294,135,506,68,149,31,2,13,62,10,astros,92,ken caminiti,third base,NA,NA,NA,NA,NA,NA
186,.262,143,543,75,142,31,00,13,75,8,astros,93,ken caminiti,third base,NA,NA,NA,NA,NA,NA
186,.283,111,406,63,115,28,2,18,75,4,astros,94,ken caminiti,third base,NA,NA,NA,NA,NA,NA
186,.302,143,526,74,159,33,0,26,94,12,padres,95,ken caminiti,third base,NA,NA,NA,NA,NA,NA
186,.326,146,546,109,178,37,2,40,130,11,padres,96,ken caminiti,third base,NA,NA,NA,NA,NA,NA
186,.290,137,486,92,141,28,0,26,90,11,padres,97,ken caminiti,third base,NA,NA,NA,NA,NA,NA
186,.252,131,4652,87,114,29,0,29,2,6,padres,98,ken caminiti,third base,NA,NA,NA,NA,NA,NA
188,.319,108,423,89,135,18,7,6,35,56,athletics,81,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.267,149,536,119,143,24,4,10,51,120,athletics,82,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.292,145,513,105,150,25,7,9,48,108,athletics,83,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.293,142,502,113,147,27,4,16,58,66,athletics,84,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.314,143,547,146,172,28,5,24,72,80,yankees,85,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.263,153,608,130,160,31,5,28,74,8,yankees,86,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.291,95,358,78,104,17,3,3,4,55,yankees,87,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.305,140,554,118,169,30,2,6,50,98,yankees,88,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.325,136,489,119,159,33,3,28,61,65,athletics,90,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.268,134,470,105,126,17,41,18,57,58,athletics,91,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.283,117,396,77,112,18,3,15,46,48,athletics,92,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.260,87,296,66,77,13,00,6,2,22,athletics,94,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.300,112,407,67,122,31,1,9,54,32,athletics,95,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.241,148,465,110,112,17,2,9,2,55,padres,96,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
188,.236,152,542,101,128,16,1,14,57,66,athletics,98,rickey henderson,outfield,NA,NA,NA,NA,NA,NA
189,071,25,14,0,1,0,0,0,00,0,athletics,9,mike bordick,shortstop,Ht: 5°11”, 175, R, R,7/21/65,"Marquette, Mich  AMPYate}ansyo)9)"
189,.238,90,235,21,56,5,1,0,3,0,athletics,91,mike bordick,shortstop,Ht: 5°11”, 175, R, R,7/21/65,"Marquette, Mich  AMPYate}ansyo)9)"
189,.300,154,504,62,151,19,4,3,48,12,athletics,92,mike bordick,shortstop,Ht: 5°11”, 175, R, R,7/21/65,"Marquette, Mich  AMPYate}ansyo)9)"
189,.249,159,546,60,136,21,2,3,48,10,athletics,93,mike bordick,shortstop,Ht: 5°11”, 175, R, R,7/21/65,"Marquette, Mich  AMPYate}ansyo)9)"
189,253,114,391,38,99,18,4,2,3,7,athletics,94,mike bordick,shortstop,Ht: 5°11”, 175, R, R,7/21/65,"Marquette, Mich  AMPYate}ansyo)9)"
189,264,126,428,46,113,13,0,8,44,5,athletics,95,mike bordick,shortstop,Ht: 5°11”, 175, R, R,7/21/65,"Marquette, Mich  AMPYate}ansyo)9)"
189,.240,155,525,46,126,18,4,5,54,5,athletics,98,mike bordick,shortstop,Ht: 5°11”, 175, R, R,7/21/65,"Marquette, Mich  AMPYate}ansyo)9)"
189,.236,163,509,55,120,19,1,7,46,0,orioles,97,mike bordick,shortstop,Ht: 5°11”, 175, R, R,7/21/65,"Marquette, Mich  AMPYate}ansyo)9)"
189,260,151,485,59,121,29,1,13,51,6,orioles,98,mike bordick,shortstop,Ht: 5°11”, 175, R, R,7/21/65,"Marquette, Mich  AMPYate}ansyo)9)"
190,.300,141,466,58,140,33,3,15,77,3,pirates,87,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.274,159,584,87,1680,92,7,24,100,3,pirates,88,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.281,163,616,96,173,37,10,24,86,8,pirates,89,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.280,160,625,112,175,39,7,32,120,4,pirates,90,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.302,157,577,102,174,44,6,18,100,2,pirates,91,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.249,128,438,62,1099,23,0,19,70,4,reds,92,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.249,128,438,62,1099,23,0,19,70,4,mets,92,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.265,139,502,81,133,21,3,34,87,3,reds,93,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.265,139,502,81,133,21,3,34,87,3,mets,93,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.290,108,403,60,117,24,1,20,67,1,reds,94,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.290,108,403,60,117,24,1,20,67,1,mets,94,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
